source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,gross_to_net_reduction_final,cogs_final,gross_profit_final,gross_margin_pct_final,corrected_profitability_scope_status,presentation_type_corrected,catalog_finding_class,final_audit_priority,maximum_priority_score,finding_count,distinct_finding_type_count,finding_codes,recommended_actions,priority_queue_rank
1368,1384,1.07 Condiments & Spices,Knorr Beef Flavor Bouillon 1.14 Kg - 2.53 LB,324.87,274.89,49.98000000000002,168.85,106.04,38.57543017206883,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,high,68.2235294117647,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",374
795,811,1.25 Sweets & Candies,Duvalin Fresa Vainilla BOX,90.67,90.67,0.0,,,,positive_sales_without_complete_profitability,pack_or_case_count_unresolved,actionable_review_candidate,high,68.21266968325791,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",375
1108,1124,1.10 Dairy,Rumba Crema Salvadoreña 375ml,2521.53,2471.68,49.850000000000364,1636.47,835.21,33.79118656136717,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,high,68.1764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",376
418,434,1.03 Beverages,Coca Cola Mexicana  - T  - 355 ML UNIT,1710.69,1661.25,49.440000000000055,1013.46,647.79,38.994130925507896,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,68.12941176470588,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",377
47,63,2. Restaurant,Nestle Pure Life,3082.51,3033.37,49.14000000000033,464.7,2568.67,84.68040496213783,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,68.03529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",378
1027,1043,1.05 Chips & Snacks,Super Ricas Todo Rico Original Unit,89.72,89.72,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,high,68.03167420814479,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,379
663,679,1.25 Sweets & Candies,Nestle Savoy Carre Leche y Avellanas 2.2lb / 1kg UNIT,558.39,558.39,0.0,370.32,188.07,33.68076075860957,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,actionable_review_candidate,high,67.96296296296296,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",380
536,552,1.03 Beverages,Frescolita Lata -  330 ml X6,207.87,159.9,47.97,149.4,10.5,6.566604127579737,validated_consistent_positive_sales_positive_cogs,explicit_multipack,actionable_review_candidate,high,67.94117647058823,3,3,CATALOG_ACTIONABLE | LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",381
1142,1158,1.23 Sauces,"Salsa Zaaschila Guacamole Habanero 265gr ,",1067.86,1020.36,47.499999999999886,622.74,397.62,38.9685993178878,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.89411764705883,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",382
255,271,4.Bakery,160 Conchas Unit,149.5,112.5,37.0,0.0,112.5,,positive_sales_with_zero_cogs,explicit_single_unit,no_catalog_finding,high,67.8735632183908,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",383
1604,1620,1.13 Flours,Pinduca Farofa de Mandioca Tradicional 400g,171.57,124.57,47.0,99.76,24.81,19.91651280404592,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.84705882352941,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",384
347,363,1.12 Frozen Products,TajaCol Frozen Fruit Pulp Guava 14 oz / 397 g,606.15,559.41,46.74000000000001,348.3,211.11,37.7379739368263,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.8,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",385
1398,1414,1.07 Condiments & Spices,Goya Adobo Sin Pimienta 12oz,87.89,87.89,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,67.76018099547511,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,386
1801,1817,1.28 Grains,Urbano Feijao Carioca / White Beans  1 Kg,87.89,87.89,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,67.76018099547511,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,387
39,55,2. Restaurant,Chilaquiles Eggs Verdes Breakfast,5261.49,5215.03,46.460000000000036,1674.27,3540.76,67.8952949455708,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.75294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",388
401,417,1.12 Frozen Products,Puro Verde sopa de verduras 400,15.98,7.98,8.0,11.12,-3.14,-39.34837092731829,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.74193548387098,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",389
93,109,2. Restaurant,Papa Criolla - Andean Potatoes,315.21,270.3,44.90999999999997,55.3,215.0,79.54125046244913,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.65882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",390
664,680,1.25 Sweets & Candies,De la Rosa pulparindo Mango 10 Oz / 280g UNIT,540.98,540.98,0.0,354.5,186.48,34.47077525971385,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,actionable_review_candidate,high,67.59259259259258,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",391
21,37,2. Restaurant,Cheese Colombian Empanada,10623.25,10578.94,44.30999999999949,4828.75,5750.19,54.35506770999741,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.56470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",392
1268,1284,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Volcan - Whole Bean 16 oz,1739.4,1695.92,43.48000000000002,1106.25,589.67,34.769918392376994,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.51764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",393
1992,2008,Uncategorized,Manual Transaction,0.0,-3.0,3.0,,,,non_positive_net_sales,presentation_not_explicit,adjustment_record,high,67.5,2,2,MANUAL_NEGATIVE_ADJUSTMENT | REVENUE_REDUCTION,"Trace the manual transaction to user, date, reason, approval and original sale. | Validate discount/refund authorization, business purpose and policy compliance.",394
567,583,1.03 Beverages,Topo Chico Mineral Water Glass 750 ML - T Box X12,86.99,86.99,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,actionable_review_candidate,high,67.48868778280543,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",395
186,202,4.Bakery,160 Gelatina Mosaico,1975.0,1931.75,43.25,1106.0,825.75,42.74621457227902,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.47058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",396
719,735,1.25 Sweets & Candies,Su Sabor Bocadillo Combinado 650g,309.38,266.38,43.0,177.32,89.06,33.4334409490202,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.42352941176472,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",397
1797,1813,1.28 Grains,Maiz Blanco Honeyville/ White Corn x 2 lb,107.88,107.88,0.0,0.0,107.88,,positive_sales_with_zero_cogs,explicit_multipack,no_catalog_finding,high,67.41379310344827,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",398
1139,1155,1.23 Sauces,Zaaschila Guacamole & Serrano Sauce 265 g,1472.05,1429.06,42.99000000000001,858.45,570.61,39.929044266860735,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,67.37647058823529,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",399
798,814,1.25 Sweets & Candies,Nestle Princesa Chocolate 30 g / 1.1oz,87.15,86.65,0.5,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,high,67.3076923076923,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",400
24,40,2. Restaurant,Tamal Veracruzano,9184.57,9142.7,41.86999999999898,5349.75,3792.95,41.48610366740677,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.18823529411765,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",401
720,736,1.25 Sweets & Candies,Su Sabor Deli manjar,304.39,264.39,40.0,206.18,58.21,22.01671772759938,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.14117647058823,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",402
800,816,1.25 Sweets & Candies,Terrabussi Alfajor Glaseado - 228 Gr Unit,83.79,83.79,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,informational_family_variant,high,67.12669683257919,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,403
224,240,4.Bakery,160 LM Copa Veneciana Passion Fruit,612.71,573.01,39.700000000000045,290.14,282.87,49.36563061726672,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,67.04705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",404
456,472,1.03 Beverages,Postobon Hit Lulo Juice Drink 1 LT,616.97,577.43,39.54000000000008,340.47,236.96,41.03700881492129,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,high,67.0,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",405
558,574,1.03 Beverages,Fanta Naranja 355ml/12OZ x Unit,99.75,99.75,0.0,0.0,99.75,,positive_sales_with_zero_cogs,explicit_single_unit,informational_family_variant,high,66.95402298850576,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",406
407,423,1.03 Beverages,Pony Malta 11.12 oz / 330 ml UNIT,3238.17,3198.63,39.539999999999964,1840.94,1357.69,42.445984687194205,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,high,66.95294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",407
802,818,1.25 Sweets & Candies,De La Rosa Pulparindots Sandia 12.8Oz / 360 BOX,80.91,80.91,0.0,,,,positive_sales_without_complete_profitability,pack_or_case_count_unresolved,actionable_review_candidate,high,66.94570135746606,2,2,CATALOG_ACTIONABLE | MISSING_PROFITABILITY,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",408
152,168,4.Bakery,160 Papa Rellena Unidad / Stuffed Potato Unit,8648.0,8609.59,38.409999999999854,3240.0,5369.59,62.367545957473006,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,high,66.90588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",409
1589,1605,1.13 Flours,Tres Estrellas Churros 17.6 oz,426.39,388.19,38.19999999999999,267.79,120.4,31.01573971508797,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,high,66.85882352941177,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",410
189,205,4.Bakery,160 Mini Roscon,1853.19,1815.22,37.97000000000003,1168.2,647.02,35.644164343715914,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,66.81176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",411
219,235,4.Bakery,160 Mini Rosca De Reyes,705.0,667.5,37.5,125.02,542.48,81.27041198501873,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,66.76470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",412
570,586,1.03 Beverages,Postobon Manzana Lata 12oz / 355ml x 6,77.94,77.94,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,no_catalog_finding,high,66.76470588235294,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,413
1031,1047,1.05 Chips & Snacks,Rebanaditas Paleta Chile 40 Pzas / 640 g unit,75.95,75.63,0.3200000000000074,,,,positive_sales_without_complete_profitability,explicit_single_unit,actionable_review_candidate,high,66.58371040723982,3,3,CATALOG_ACTIONABLE | MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge. | Validate discount/refund authorization, business purpose and policy compliance.",414
155,171,4.Bakery,160 Flan Unimarket,6248.39,6211.69,36.70000000000073,2907.57,3304.12,53.19196547155444,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,high,66.5764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",415
