source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
951,967,1.05 Chips & Snacks,Sinha Batata Palha / Tradicional Potatoes 90g,694.26,635.86,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,58.39999999999998,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.94117647058823,68.97647058823529,high,3,398
790,806,1.25 Sweets & Candies,Sonrics Rockaleta X20,98.75,98.75,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,98.75,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,34.841628959276015,68.93665158371041,high,3,399
70,86,2. Restaurant,Frijoles Colombianos - Colombian Beans,1133.16,1074.86,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,58.30000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.82352941176471,68.92941176470589,high,3,400
203,219,4.Bakery,160 Pasabocas Pastel Guayaba,1317.25,1311.47,PROFIT_CONFIGURATION_ANOMALY,profitability_configuration,configuration_gap_not_confirmed_loss,5.499999999999943,absolute_cogs_configuration_gap,60,"Reconcile item COGS, reported Gross Profit and POS configuration against source transactions.",22.22222222222222,68.88888888888889,high,3,401
724,740,1.25 Sweets & Candies,Nestle Savoy Cri Cri 27 g / .95 oz UNIT,312.78,254.73,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,58.04999999999998,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.70588235294117,68.88235294117646,high,3,402
937,953,1.05 Chips & Snacks,Paketaxo Botanero Verde 255G S,1176.76,915.51,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,915.51,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,84.61538461538461,68.84615384615384,high,3,403
50,66,2. Restaurant,Tacos de Chicharron en Salsa Verde,2609.4,2552.92,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,56.48000000000002,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.58823529411764,68.83529411764707,high,3,404
253,269,4.Bakery,160 Milhojas Grande,120.0,120.0,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,120.0,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",34.48275862068966,68.79310344827586,high,3,405
170,186,4.Bakery,160 Venezuelan Chicken & Cheese Empanada,2960.58,2904.54,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,56.039999999999964,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.47058823529412,68.78823529411764,high,3,406
1224,1240,1.23 Sauces,M. Lycha Salsita de Tomate Sofrito criollo 8 oz / 227 g,97.72,97.72,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,97.72,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,34.38914027149321,68.7556561085973,high,3,407
23,39,2. Restaurant,UMS Lechona,10233.6,10177.63,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,55.970000000001164,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.29411764705883,68.71764705882353,high,3,408
293,309,1.12 Frozen Products,Caribe Yuca Frozen 4 LB,18830.54,18774.57,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,55.970000000001164,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.29411764705883,68.71764705882353,high,3,409
450,466,1.03 Beverages,Topo Chico Lime with Mint - Can - 12 Oz 8 PACK,637.0,637.0,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,637.0,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",84.25925925925925,68.7037037037037,high,3,410
215,231,4.Bakery,160 Quesadilla Salvadorena,1054.22,999.24,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,54.98000000000002,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",84.11764705882354,68.64705882352942,high,3,411
422,438,1.03 Beverages,Topo Chico Mineral Water 355ml x Unit,1432.41,1377.66,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,54.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.94117647058823,68.5764705882353,high,3,412
444,460,1.03 Beverages,Topo Chico Lime Mineral Water - 12oz UNIT,770.07,715.32,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,54.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.94117647058823,68.5764705882353,high,3,413
1529,1545,3.Coffee160,Macadamia Nuts Milkshake,96.6,96.6,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,96.6,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,33.93665158371041,68.57466063348417,high,3,414
351,367,1.12 Frozen Products,TajaCol Frozen Fruit Pulp Tablet Mango 14 oz,556.76,502.15,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,54.610000000000014,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.76470588235294,68.50588235294117,high,3,415
814,830,1.25 Sweets & Candies,Aldor Frunas Original  352g x 32,113.81,59.81,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,54.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.6470588235294,68.45882352941176,high,3,416
46,62,2. Restaurant,Jugo Natural - Natural Juice Kiosk,3234.0,3181.04,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,52.960000000000036,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.52941176470588,68.41176470588235,high,3,417
794,810,1.25 Sweets & Candies,Lucas Skwinkles Salsagheti 10.2 oz / 288 g X12,92.75,92.75,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,92.75,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,33.4841628959276,68.39366515837104,high,3,418
61,77,2. Restaurant,Pork Milanesa - Chuleta de Cerdo,1742.17,1689.68,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,52.49000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.41176470588235,68.36470588235295,high,3,419
952,968,1.05 Chips & Snacks,Sabritas Tostitos Salsa Verde  - 175 Gr,623.56,623.56,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,623.56,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",83.33333333333334,68.33333333333334,high,3,420
112,128,2. Restaurant,COLOMBIAN STEAK BREAKFAST,119.92,119.92,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,119.92,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",33.33333333333333,68.33333333333333,high,3,421
2018,2034,1.16 Miscelanea,Veladora Santisima Muerte Black,143.64,91.64,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,51.999999999999986,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.29411764705881,68.31764705882352,high,3,422
2049,2065,1.01 Aceites,La Espanola Extra Virgin Olive Oil 16.9 Oz - 500 ML,50.98,0.0,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,50.98,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.17647058823529,68.27058823529411,high,3,423
2005,2021,1.16 Miscelanea,Paper Bag,905.4,905.4,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,905.4,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,83.07692307692308,68.23076923076923,high,3,424
1368,1384,1.07 Condiments & Spices,Knorr Beef Flavor Bouillon 1.14 Kg - 2.53 LB,324.87,274.89,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,49.98000000000002,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",83.05882352941177,68.2235294117647,high,3,425
795,811,1.25 Sweets & Candies,Duvalin Fresa Vainilla BOX,90.67,90.67,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,90.67,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,33.03167420814479,68.21266968325791,high,3,426
1108,1124,1.10 Dairy,Rumba Crema Salvadoreña 375ml,2521.53,2471.68,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,49.850000000000364,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.94117647058825,68.1764705882353,high,3,427
418,434,1.03 Beverages,Coca Cola Mexicana  - T  - 355 ML UNIT,1710.69,1661.25,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,49.440000000000055,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.82352941176471,68.12941176470588,high,3,428
1304,1320,"1.06 Coffee, Cocoa, Panela, Butter",Caboclo Cafe 500 gr,140.94,91.64,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,49.3,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.70588235294117,68.08235294117647,high,3,429
47,63,2. Restaurant,Nestle Pure Life,3082.51,3033.37,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,49.14000000000033,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.58823529411765,68.03529411764706,high,3,430
1027,1043,1.05 Chips & Snacks,Super Ricas Todo Rico Original Unit,89.72,89.72,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,89.72,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,32.57918552036199,68.03167420814479,high,3,431
431,447,1.03 Beverages,Topo Chico Box 12 - 355ml X12,1029.81,980.82,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,48.989999999999895,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.47058823529412,67.98823529411764,high,3,432
663,679,1.25 Sweets & Candies,Nestle Savoy Carre Leche y Avellanas 2.2lb / 1kg UNIT,558.39,558.39,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,558.39,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",82.4074074074074,67.96296296296296,high,3,433
536,552,1.03 Beverages,Frescolita Lata -  330 ml X6,207.87,159.9,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,47.97,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.35294117647058,67.94117647058823,high,3,434
1142,1158,1.23 Sauces,"Salsa Zaaschila Guacamole Habanero 265gr ,",1067.86,1020.36,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,47.499999999999886,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.23529411764706,67.89411764705883,high,3,435
255,271,4.Bakery,160 Conchas Unit,149.5,112.5,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,112.5,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",32.18390804597701,67.8735632183908,high,3,436
1604,1620,1.13 Flours,Pinduca Farofa de Mandioca Tradicional 400g,171.57,124.57,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,47.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.11764705882352,67.84705882352941,high,3,437
347,363,1.12 Frozen Products,TajaCol Frozen Fruit Pulp Guava 14 oz / 397 g,606.15,559.41,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,46.74000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",82.0,67.8,high,3,438
1398,1414,1.07 Condiments & Spices,Goya Adobo Sin Pimienta 12oz,87.89,87.89,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,87.89,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,31.90045248868778,67.76018099547511,high,3,439
1801,1817,1.28 Grains,Urbano Feijao Carioca / White Beans  1 Kg,87.89,87.89,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,87.89,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,31.90045248868778,67.76018099547511,high,3,440
39,55,2. Restaurant,Chilaquiles Eggs Verdes Breakfast,5261.49,5215.03,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,46.460000000000036,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",81.88235294117648,67.75294117647059,high,3,441
401,417,1.12 Frozen Products,Puro Verde sopa de verduras 400,15.98,7.98,NEGATIVE_MARGIN,profitability_result,reported_negative_gross_profit,3.14,absolute_reported_negative_gross_profit,60,"Validate selling price, unit cost, discount policy and transaction detail.",19.35483870967742,67.74193548387098,high,3,442
836,852,1.25 Sweets & Candies,Winter's Panetton Doypack 6/500Gr,89.94,44.94,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,45.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",81.76470588235294,67.70588235294117,high,3,443
93,109,2. Restaurant,Papa Criolla - Andean Potatoes,315.21,270.3,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,44.90999999999997,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",81.64705882352942,67.65882352941176,high,3,444
1282,1298,"1.06 Coffee, Cocoa, Panela, Butter",Pilao Cafe TRADICIONAL  500gr,1010.07,805.46,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,805.46,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,81.53846153846153,67.61538461538461,high,3,445
